2.150000000000000000e+01 2.382084578275680542e-01
2.250000000000000000e+01 2.398490309715270996e-01
2.350000000000000000e+01 2.415456771850585938e-01
2.450000000000000000e+01 2.437829673290252686e-01
2.550000000000000000e+01 2.480134218931198120e-01
2.650000000000000000e+01 2.514506280422210693e-01
2.750000000000000000e+01 2.605772316455841064e-01
2.850000000000000000e+01 2.659950256347656250e-01
2.950000000000000000e+01 2.707186639308929443e-01
3.050000000000000000e+01 2.768593132495880127e-01
3.150000000000000000e+01 2.753680646419525146e-01
3.250000000000000000e+01 2.762455046176910400e-01
3.350000000000000000e+01 2.793552279472351074e-01
3.450000000000000000e+01 2.843665480613708496e-01
3.550000000000000000e+01 2.905245125293731689e-01
3.650000000000000000e+01 2.934724688529968262e-01
3.750000000000000000e+01 2.986611723899841309e-01
3.850000000000000000e+01 3.050007224082946777e-01
3.950000000000000000e+01 3.116619884967803955e-01
4.050000000000000000e+01 3.177861273288726807e-01
4.150000000000000000e+01 3.242606520652770996e-01
4.250000000000000000e+01 3.302744925022125244e-01
4.350000000000000000e+01 3.368439078330993652e-01
4.450000000000000000e+01 3.423494994640350342e-01
4.550000000000000000e+01 3.483510017395019531e-01
4.650000000000000000e+01 3.547924160957336426e-01
4.750000000000000000e+01 3.616683781147003174e-01
4.850000000000000000e+01 3.678002655506134033e-01
4.950000000000000000e+01 3.719438016414642334e-01
5.050000000000000000e+01 3.769393265247344971e-01
5.150000000000000000e+01 3.821119666099548340e-01
5.250000000000000000e+01 3.857856690883636475e-01
5.350000000000000000e+01 3.880728185176849365e-01
5.450000000000000000e+01 3.896408975124359131e-01
5.550000000000000000e+01 3.927016556262969971e-01
5.650000000000000000e+01 3.977105021476745605e-01
5.750000000000000000e+01 3.991505801677703857e-01
5.850000000000000000e+01 3.982636332511901855e-01
5.950000000000000000e+01 4.004275202751159668e-01
6.050000000000000000e+01 4.091212153434753418e-01
6.150000000000000000e+01 4.165295958518981934e-01
6.250000000000000000e+01 4.213780462741851807e-01
6.350000000000000000e+01 4.255797564983367920e-01
6.450000000000000000e+01 4.328202903270721436e-01
6.550000000000000000e+01 4.425465464591979980e-01
6.650000000000000000e+01 4.478017389774322510e-01
6.750000000000000000e+01 4.574795067310333252e-01
6.850000000000000000e+01 4.682701528072357178e-01
6.950000000000000000e+01 4.784065485000610352e-01
7.050000000000000000e+01 4.863636791706085205e-01
7.150000000000000000e+01 5.001598000526428223e-01
7.250000000000000000e+01 5.149362683296203613e-01
7.350000000000000000e+01 5.243040323257446289e-01
7.450000000000000000e+01 5.318824052810668945e-01
7.550000000000000000e+01 5.393636226654052734e-01
7.650000000000000000e+01 5.470377802848815918e-01
7.750000000000000000e+01 5.563851594924926758e-01
7.850000000000000000e+01 5.673344731330871582e-01
7.950000000000000000e+01 5.714617371559143066e-01
8.050000000000000000e+01 5.759730935096740723e-01
8.150000000000000000e+01 5.751900076866149902e-01
8.250000000000000000e+01 5.836743116378784180e-01
8.350000000000000000e+01 5.943397879600524902e-01
8.450000000000000000e+01 5.989567041397094727e-01
8.550000000000000000e+01 6.009777188301086426e-01
8.650000000000000000e+01 6.021971702575683594e-01
8.750000000000000000e+01 6.033840775489807129e-01
8.850000000000000000e+01 6.041855812072753906e-01
8.950000000000000000e+01 6.059248447418212891e-01
